1694690867,0.00294969973693534,28491898191615146000000
1694692775,0.00292299503584268,634097225693860800000
1694692979,0.00294114920126027,876310894664412000000
1694693003,0.00294114920126027,1161422534500357000000
1694693051,0.00294134790833078,971574556328512200000
1694693063,0.00294134790833078,1409228694472751600000
1694693435,0.00294456450473749,609839594805757100000
1694693459,0.00294456450473749,659702541924195800000
1694693603,0.00292757473066798,1517187907477880300000
1694693603,0.00292757473066798,1517187907477880300000
1694693627,0.00292757473066798,754477990973178500000
1694693663,0.00294528435052031,881620529777661000000
1694694263,0.00294684200858392,1099129743704003000000
1694695247,0.00284460488678481,633479612356837200000
1694695259,0.00284460488678481,999512482105938400000
1694695463,0.00283417935898955,1446981908264275000000
1694696699,0.0027231115265934,1006969867764733092195873
1694697407,0.00271179414573653,145447056103075468673678
1694698355,0.0027037362267331,846892675779512000000
1694698355,0.0027037362267331,1122476322068206000000
1694698427,0.00272177895464493,1174551371148270000000
1694698415,0.00272177895464493,17972698440137767747517
1694698427,0.00272177895464493,991508388269724700000
1694698487,0.00273097059122883,724795714678203600000
1694698523,0.00273097059122883,146823829368961827
1694698535,0.00272822775263186,776953538684095200000
1694698547,0.00272822775263186,670001379027114200000
1694698547,0.00272822775263186,670001379027114200000
1694698595,0.00272835306226918,1453184647994960400000
1694698607,0.00272839582842082,1042713552744593200000
1694698643,0.00272870360549362,30026230393122644265594
1694698655,0.00272870360549362,662538570124599600000
1694698643,0.00272870360549362,30026230393122644265594
1694698655,0.00272870360549362,662538570124599600000
1694698655,0.00272870360549362,662538570124599600000
1694698643,0.00272870360549362,30026230393122644265594
1694698643,0.00272870360549362,30026230393122644265594
1694698655,0.00272870360549362,662538570124599600000
1694698655,0.00272870360549362,1417409154225135400000
1694698643,0.00272870360549362,30026230393122644265594
1694698655,0.00272870360549362,1417409154225135400000
1694698643,0.00272870360549362,30026230393122644265594
1694698655,0.00272870360549362,662538570124599600000
1694698655,0.00272870360549362,1417409154225135400000
1694698643,0.00272870360549362,30026230393122644265594
1694698643,0.00272870360549362,30026230393122644265594
1694698655,0.00272870360549362,1417409154225135400000
1694698655,0.00272870360549362,1417409154225135400000
1694756279,0.00167014650501264,896032665832426300000
1694756279,0.00167014650501264,896032665832426300000
1694756279,0.00167014650501264,689435000875047600000
1694756399,0.00167024786418247,1114897045871501600000
1694756399,undefined,1114897045871501600000
1694756471,0.00167034040635345,750844085009718800000
1694756531,0.00167034040635345,1009286474745077800000
1694756579,0.00166047460806243,773624136085022900000
1694756579,0.00166047460806243,773624136085022900000
1694756627,0.00166047460806243,891819966574374800000
1694756627,0.00166047460806243,968608546086978200000
1694756675,0.00166959835257366,1014897913509612200000
1694756675,0.00166959835257366,951933141646752300000
1694756687,0.00166959835257366,60963329070256107
1694756735,0.00167294884421721,977574679979625700000
1694756735,0.00167294884421721,870685249089860200000
1694756819,0.00167294884421721,681547003465028000000
1694756963,0.00166867409874296,494216332213092760000
1694756987,0.00166867409874296,886575714022548900000
1694757035,0.00166875491450182,905636880799688900000
1694757035,0.00166875491450182,599698572304879000000
1694757095,0.00166886589159876,497584250129260570000
1694757107,0.00166886589159876,871217623878571500000
1694757119,0.00166886589159876,794100426195355800000
1694757155,0.00166886589159876,831778355575839000000
1694757167,0.00166893940321043,709159078102651300000
1694757191,0.00166893940321043,809759790887232600000
1694757227,0.00166885309251838,938217278819298100000
1694757239,0.00166885309251838,1098088916681370800000
1694757263,0.00166885309251838,68484297744083040397079
1694757287,0.00167227477797874,667253887473657400000
1694758787,0.00170858132627721,20645325340530282000000
1694758811,0.00170858132627721,17649143874478800000000
1694758871,0.00171961404247488,18845833996292105000000
1694758955,0.00172077086907676,8144737745760195000000
1694758967,0.00172077086907676,4052548520212009660329
1694758979,0.00172077086907676,19860306629256650000000
1694759003,0.00172077086907676,10874947939386677181834
1694759003,0.00172077086907676,19496386858473772000000
1694759027,0.00172294400319442,16253270305767534000000
1694759075,0.00172294400319442,7914862177714937000000
1694759075,0.00172294400319442,19189979916624420000000
1694759099,0.00172354589043153,18233561013750797000000
1694759099,0.00172354589043153,9454293207686012000000
1694759123,0.00172354589043153,19932124369549976000000
1694759123,0.00172354589043153,9648283159681127000000
1694759171,0.00172542829241398,8252224048390066000000
1694759183,0.00172542829241398,18723776310695210000000
1694759195,0.00172542829241398,8945021562465260000000
1694759219,0.00172542829241398,19765122885097610000000
1694759219,0.00172542829241398,10799192317676345000000
1694759243,0.00172773592358662,16373452352917390000000
1694759243,0.00172773592358662,7808035907896643000000
1694759279,0.00171964364319485,10307361285418770000000
1694759267,0.00171964364319485,18238207508940217000000
